Date,Entertainment,Fast_Food,Tech,Transportation,Energy,S&P_500
2007-08-07,0.012811065689219463,0.0004209896106435772,0.0017267351955640102,0.02182889567183798,0.013567697460469614,0.006159366016551537
2007-08-08,0.02407101436825669,0.0009482924550829116,-0.013155282135432518,0.06828937328904475,0.015457159275486186,0.014071842031649018
2007-08-09,-0.0327483512495963,-0.03034412237209969,-0.044963910042092936,-0.05705486621250126,-0.0400750475090374,-0.029649630183580356
2007-08-10,-0.03347528989518886,0.014960656380145605,0.006219981068545341,0.029316760913923885,0.015141379196261727,0.0003785373521689728
2007-08-13,0.0022827453134093498,-0.011562578102857872,0.001476678425955812,0.0335028870533276,-0.008137225879149326,-0.0004952881702965373
2007-08-14,0.005833834597926513,-0.010436490356758027,-0.018251959762145553,-0.03457365809382212,-0.005899477833690245,-0.018156542744898196
2007-08-15,-0.020231139011448854,-0.019019891649597376,-0.01482946641644693,-0.016777074323429016,-0.016621021677870895,-0.013907838088907498
2007-08-16,-0.020231057431901393,0.01651044666321128,0.0032082826727544917,-0.028792185619827704,-0.0013794995795143048,0.003248786889889166
2007-08-17,0.018965580909910656,0.009690353233163366,0.029597821855333196,0.02195222688041787,0.03291307011830952,0.024566469488606746
2007-08-20,-0.010921609663905261,0.007213443589098558,-0.0033233198745386042,0.03980420973680411,0.0008197601494067296,-0.0002696464541576127
2007-08-21,0.003598169834664084,0.006630876788204225,0.033103529467399945,0.013711987930979273,-0.009970546647629553,0.0010860546062276821
2007-08-22,0.0008633309830329258,0.01819723350239693,0.013132246316695914,0.02072335590312512,0.018274937965418427,0.011712885751746116
2007-08-23,0.006082535820136649,0.003925368596846051,-0.013251809056962294,0.012631575760784388,0.0013865189742930737,-0.001072316451165345
2007-08-24,0.02809427942147273,0.015614401820249731,0.024512177884380374,0.019548684831440642,0.022924029714034268,0.011535039396367575
2007-08-27,0.0008027143461772179,-0.012686537007586624,-0.008275578508643296,-0.001631300203536157,-0.004479125664303374,-0.008503590106740622
2007-08-28,-0.004222887568802951,-0.01616383727262348,-0.029836825857744016,-0.03755383278639284,-0.0328857655366003,-0.023473062124790167
2007-08-29,0.04581675806268683,0.008460931576111703,0.03651651504355541,0.02949090712112228,0.028830237017365323,0.021921880487575596
2007-08-30,-0.014354882419358695,-0.004376700180990146,-0.003831822965320401,-0.0035283675081038608,0.005468020489724785,-0.0041810099171704085
2007-08-31,0.010770863961030008,0.010071706011379026,0.01517066970422716,0.03207478026257347,0.011158263290752951,0.011216744478492524
2007-09-04,0.015138467742947203,0.004070103600313489,0.0321792891247582,-0.0026275582575561235,0.010339888083567178,0.01046822150297233
2007-09-05,0.006625459645314057,-0.004177184554557483,0.008732070464040693,-0.02043873722008444,-0.004933594057812724,-0.011501124180816724
2007-09-06,-0.00234326168602241,0.0032126538300954115,0.02605902466315857,0.008398731097207861,0.009615411264256149,0.0042518862449216765
2007-09-07,-0.015903931124996967,-0.017950891740416326,-0.01941873860108257,-0.0397594045052381,-0.014303037656600077,-0.016908457052106307
2007-09-10,-0.028288154134774632,0.005488747531914582,-0.011231206523212847,-0.0176850688869535,-0.0019274883514934836,-0.0012728131774627505
2007-09-11,-0.004194261390215994,0.022498190223034138,0.03183824512566467,0.039975407333749755,0.018317845014027476,0.013632320540153398
2007-09-12,-0.014005040197515733,-0.012106774532198212,0.010359282957383562,-0.004632430391291716,0.006809929832842884,4.761728577151736e-05
2007-09-13,0.004938841322918461,0.04018666145632795,0.0001999540502772764,0.022432910178276366,0.00984671137072836,0.008419562970447103
2007-09-14,0.011858543470366955,0.016998893665861773,0.004856821865262955,0.009285954721281724,0.0010669689809650073,0.0002021960564695391
2007-09-17,-6.131652797391512e-05,-0.009817304866683581,-0.009467758624811808,-0.006937073489190728,-0.0003490352467336647,-0.0051204147454522175
2007-09-18,0.05022503351811775,0.019203512963904167,0.020101226308806806,0.0371037502627172,0.03130234071778642,0.02920800742879237
2007-09-19,0.016774182052848228,0.015043089109690268,0.002415930099930716,-0.00588541531063952,0.00775376936593186,0.0060864071258255326
2007-09-20,-0.01259158688951979,-0.009006167143885671,0.005933116774402484,-0.018164548697492067,0.005079418948688601,-0.00672323571146749
2007-09-21,-0.0037749851741307695,0.0023930493939832397,0.017487013309524096,0.0004956429990880096,0.0012002347648024866,0.004609053497942384
2007-09-24,0.004220978429790747,-0.0011091792016614376,0.014363909056059786,-0.021096590210288774,-0.002181598007558176,-0.0052564440643945165
2007-09-25,0.04014799354849185,-0.01823230505435197,0.010286143140211128,0.015828388651481017,-0.017956479070231703,-0.00034262980763510864
2007-09-26,0.02086684183228575,0.007921302505467877,-0.0006839840122872183,-0.013807201471023439,0.0057017300721084714,0.005411303128236344
2007-09-27,-0.009723863270892672,0.0013544137386839615,-0.00032926939531447374,0.010972634296335158,0.009170626720396249,0.003907094941590916
2007-09-28,-0.008679726273706764,0.0003011426015828927,-0.0022996663874655324,-0.0018464163256146483,-0.0035551998179613247,-0.0030234199663373706
2007-10-01,0.015509952194722208,0.02412049141496457,0.004565690806070553,0.002844587761330068,0.00602026553356381,0.013289693179957318
2007-10-02,0.01880215144919968,-0.0021689914713030594,-0.009444106380772227,-0.0017590457874097616,-0.02189119654582576,-0.00026504432292262514
2007-10-03,-8.034569231511061e-05,9.474401831400969e-05,-0.00022014345720308822,0.02003784189576155,-0.01523327581084321,-0.004551857289897487
2007-10-04,0.0030546608930436393,-0.006995835781991166,-0.0018826570152934287,0.0005283126208160157,0.004725969463343465,0.002110951663853111
2007-10-05,0.0438388286281162,0.012146071968538237,0.012578899328767018,0.04223285819942628,0.0031244370968251194,0.009560291622441541
2007-10-08,-0.0036061330397489898,0.027869262248355516,0.024038616893267813,-0.0003892201705405701,-0.009544824108952264,-0.003216513893620543
2007-10-09,0.013935734049396896,0.02588141142549508,-0.003864450310379544,-0.011548149261821138,0.015003564969740259,0.008096245420633474
2007-10-10,0.011377872892432216,-0.0018605489972593633,-0.005518535383843078,0.010970060937209508,-0.004688398345344092,-0.00171233023616435
2007-10-11,-0.017927412575272354,-0.017653810715594517,-0.05050196414973441,-0.0195927358610374,-0.00655783622210364,-0.005158458514124553
2007-10-12,0.00048039298649930396,0.007226076816948706,0.03129005369847027,0.009190858542772368,0.007946300333389746,0.004754224745041169
2007-10-15,0.01355486868633609,-0.012269205014460187,-0.017874792540422624,-0.012573102338241464,0.012678663589919622,-0.00838141086014621
2007-10-16,-0.004312183027929869,0.003731309700216633,-0.008834347863057342,-0.02229195086620406,0.010780548139362064,-0.006573168570868315
2007-10-17,0.01872804601926882,0.005055656588083344,0.01366016779056234,-0.013718438441875497,-0.0011829020030707463,0.0017613961937021916
2007-10-18,-0.012842109985830253,0.001402579523132577,-0.006001953670708483,0.006252809264100558,-0.005868356209055708,-0.0007526629123547623
2007-10-19,-0.03158997422812678,-0.007821612623129246,-0.003930155172224843,-0.03050993468266607,-0.02884094372037191,-0.025615521464831148
2007-10-22,0.020899580565215552,-0.002995288571432374,0.01658034465314953,-0.0013390348700938334,-0.010162262594233033,0.003798372119262039
2007-10-23,0.07064823923820177,0.011619747824628974,0.09372979767683254,0.01739693328911226,0.00279588894785901,0.008802858704579641
2007-10-24,-0.01623555473478599,0.006262662934682373,-0.10350397588209283,0.016693595470573457,0.008460494482518949,-0.0024414223711310967
2007-10-25,0.0007163252344047583,0.020097885090232245,-0.004188750750073357,-0.004440681806840679,0.0045619333946891666,-0.0009763176926820272
2007-10-26,0.005601627504853574,0.004359083656656867,0.02456553745111472,-0.004355552063259559,0.015431111020113214,0.013787641670760742
2007-10-29,0.025042768873971322,0.0050955614678986315,0.0005094952636307033,0.02322330118326536,0.00979313891211835,0.0037126459428287184
2007-10-30,0.022980380496199812,0.01207645271922647,-0.015139252906337289,-0.004689387885792822,-0.022857649718457395,-0.006463394115263088
2007-10-31,0.002301024853157656,0.007423219314369107,0.012583353416577564,0.015817084203988255,0.013389029390943061,0.011991995609034412
2007-11-01,-0.0060022039821703696,-0.020888855098663495,-0.014849772915893664,0.005678231191645916,-0.03293206853331876,-0.026423513500588247
2007-11-02,0.001106012759310847,-0.0006624507098619587,-0.015941504659779664,-0.010405696163169229,0.005761983920940885,0.0008022082779672868
2007-11-05,-0.016130323977393255,-0.0017277379089600052,-0.016536524330003095,-0.004461117255425728,-0.002227404503361768,-0.004954777827830159
2007-11-06,0.011284111370627419,0.004321999636697148,0.03084729202666657,0.01301224289238003,0.02456574744538939,0.012049218834373487
2007-11-07,-0.009876945099594334,-0.025467377125597466,-0.005420017431788128,0.00037570392987919477,-0.010733292209709843,-0.02936979868078282
2007-11-08,-0.013734344248892754,0.01721113629394993,-0.039189729187595744,-0.03065020130151513,0.017343689627437923,-0.0005760125159255391
2007-11-09,-0.04852624423579402,-0.018610510438784717,-0.05348051306132648,0.07579342587088096,-0.019297505143591208,-0.014287019725334527
2007-11-12,-0.032285411471107375,0.002258532196399793,-0.02399044424235585,-0.01843787307634848,-0.026855597451027325,-0.009988235501578235
2007-11-13,0.03926807198142613,0.0072240594155617895,0.03888042499912099,0.055689997398962,0.012622714229345381,0.029092951232353004
2007-11-14,-0.006949946526455972,-0.009648640351320256,-0.017040314080492353,-0.004523677553555133,-0.0016120136643228012,-0.007069371343474851
2007-11-15,-0.012012293549071094,0.004132174201203061,-0.008516463337002978,-0.010125479692967145,-0.017458679160976244,-0.013212427900045731
2007-11-16,0.002752934788507906,0.013719020963243435,0.0094372740212439,0.0027473714733537765,0.02223360449736999,0.005230310920731451
2007-11-19,-0.020519448785510937,0.0008637644212474605,0.005200547612853641,-0.03346459862800836,-0.01109222704258265,-0.017460253968243356
2007-11-20,-0.0015908678348495419,-0.0014898777888700846,0.016233447474666977,-0.008311586796899343,0.031848811466373986,0.004486196985218349
2007-11-21,-0.026409572835891352,-0.018681297119366547,-0.007957271600625537,3.080544363686126e-05,-0.01585158281952358,-0.015926882279853283
2007-11-23,0.017939106267728024,0.009733974790963058,0.01918137224618202,0.020202157629796397,0.00961093918862788,0.01689048420755146
2007-11-26,-0.026631034544619837,-0.017458157642651847,-0.0044256386802255425,-0.028922496760492782,-0.027226546712151994,-0.023238690638891946
2007-11-27,0.013090072539472263,0.004717322796525805,0.04700657542234943,0.011784633071472954,0.004355198703212572,0.014930153212029174
2007-11-28,0.030999799554451733,0.010368797457204457,0.05116256579305437,0.03922047156518596,0.017735949712697343,0.028559853539212643
2007-11-29,-0.004312654004862012,0.0032584676462100114,-0.010368510334354158,0.009829314520380272,-0.00011706735485428564,0.0004764749033838722
2007-11-30,0.009719443062102581,0.0008065488533133424,0.013060785888659292,0.020114485712166855,0.010877225898649107,0.0077702175740654855
2007-12-03,0.012805713523898208,0.0075996780561365185,0.0012897459424035499,-0.002728134981157949,-0.0006378476710268111,-0.005887337197621245
2007-12-04,-0.012387994901734407,0.0015450554148714918,0.03321271881084924,0.018699114588340025,-0.004753453752944154,-0.006540256581273551
2007-12-05,0.01481124883447843,-0.0027251122428603464,-0.006270188256203522,0.02286968636000591,0.021778084973353897,0.015190129895446658
2007-12-06,-0.0001043445246157363,0.030739518309319428,0.011960835613090299,0.002210401801529852,0.02078634235623878,0.015036906086721702
2007-12-07,0.1629247068044194,0.0030481620704779205,0.001287481503402712,0.013975497952752092,-0.006435700720732616,-0.0017779211733210953
2007-12-10,-0.028867929635692145,0.01482037680255651,-0.01124105685084714,-0.005428978110993715,0.0043150721305155,0.007509953412149439
2007-12-11,-0.014553209027141644,0.0027022743273874194,-0.024338596494789005,-0.0351334721004103,-0.01944578798136979,-0.025271074111842595
2007-12-12,-0.007742886299757961,-0.008651062842586273,0.006413301066348109,-0.0055978925719867775,0.020328904744203718,0.006050107439882435
2007-12-13,-0.001536179336402716,-0.0006420498092407296,0.012000040146069217,0.016571732726535313,0.0019999497258849615,0.0012243243942324789
2007-12-14,0.02440205320109125,-0.014584222064917204,-0.0318806555318845,-0.0015893873234852551,-0.016076288114924377,-0.01374626785493871
2007-12-17,0.0005839940799386018,-0.02163949590091316,-0.04236511345254643,-0.035053694680820445,-0.01898397365537402,-0.015020898185397868
2007-12-18,0.025948816026712295,0.009513716724690471,0.019044736492971188,0.01841449195749182,0.008845568467265417,0.006279795215002659
2007-12-19,0.012704327103258277,-0.013204497289219186,0.02522504978912904,0.007369666935971825,0.0014712139099776489,-0.0013608300425632658
2007-12-20,0.04222124805864992,-0.00641566035573496,0.01416272079018183,0.013203512487092011,0.009128240557030725,0.004900203108869627
2007-12-21,0.02666899434030097,0.024366436431917826,0.009139140756452134,-0.004718861135702267,0.01750921016815475,0.016669839397931874
2007-12-24,-0.006030358605082038,0.006497281477576092,-0.000303944332583201,0.012434452139345428,0.004983356592449737,0.008077004803014542
2007-12-26,0.013146931783116959,-0.0034294342892516386,0.017920892204885772,0.0016424039568902998,0.007299737526238354,0.0008086358029313345
2007-12-27,-0.026987757253067728,-0.013275081705031487,0.011016004215550998,-0.012955044891128859,-0.0058187487555684345,-0.014282289812289406
2007-12-28,-0.013689309708671195,0.00715450941820844,0.0022806846971204137,0.0014050190891393736,0.015084243889831886,0.0015037700920255137
2007-12-31,0.0019917923496485237,-0.008065376453614378,-0.018153560302335326,-0.013205654509321938,-0.014825962980368066,-0.006851588410961562
2008-01-02,-0.025126229499807765,-0.013289505667162372,0.03124638987246499,-0.011313516666328943,0.003847508283136021,-0.014437843160646446
2008-01-03,-0.007997541285484258,-0.0105419120551064,-0.009615105004818146,-0.011731700820297534,0.015471887068594224,0.0
2008-01-04,-0.051872353849954485,-0.015714222767033968,-0.06477650366742896,-0.04695550859670658,-0.01322583295420103,-0.024551555085623233
2008-01-07,0.013013622064997399,0.020396292413631736,0.0003794971691990398,0.013677986032209941,0.0018218506871496385,0.0032232587947169655
2008-01-08,-0.03968319236980428,-0.021170444898271242,-0.013509784992316844,-0.04523352933815369,-0.01055141314442795,-0.018352265474000595
2008-01-09,-0.01832929144736926,0.023413478406267046,-0.02172535881274865,-0.006420451690848933,0.013211780879679141,0.013624083236714934
2008-01-10,0.04473526518560546,0.017578110622047723,-0.01054356303109369,-0.006896194790306764,-0.005659582318302899,0.007948131920451518
2008-01-11,-0.034263269628599526,-0.06542595837725658,-0.035030645074650014,-0.053802363658245006,-0.015282781311014432,-0.013595387776707546
2008-01-14,-0.02528044831112763,0.01254377434251128,0.022532858815851247,0.016569212431631793,0.006937670484744133,0.01087063729028337
2008-01-15,-0.0316793625374173,-0.03656186624262372,-0.03049065271475033,0.0021884729498275243,-0.02925207824345853,-0.024925012411738723
2008-01-16,0.010937778495112072,-0.01887839280812539,-0.005214511103694752,-0.01820593537922683,-0.028801183372853627,-0.005612078839948742
2008-01-17,0.013005540535140856,-0.011822613173823491,-0.003569139082460418,-0.03608705681541812,-0.03536747341105183,-0.02909259582902124
2008-01-18,0.0017873617853869028,0.002957452042089228,-0.004402692862061965,0.027184885284255562,0.010602125276012325,-0.006045421784173999
2008-01-22,-0.0018520134765405653,-0.001894399519235572,-0.017944815207686465,0.016752585681381296,-0.04025369958497361,-0.011085159151345114
2008-01-23,0.03824987399740608,0.046599044347732994,-0.052083301747746995,0.04468414941913714,-0.012846845667352285,0.021442179004912187
2008-01-24,-0.038717359658097424,0.025640156919986744,0.047033877429198664,0.0430529523874438,0.03585046174202951,0.01006273042641359
2008-01-25,-0.005321269319518449,-0.011282389628738494,-0.00352046897272601,-0.03514413616939744,-0.020676675788652902,-0.015871931031674613
2008-01-28,0.032529411940333645,-0.03565553571823289,-0.020296056492930408,0.027274036541171345,0.010589296626123656,0.01754832433469833
2008-01-29,0.04252686971465995,-0.0006382700009373568,-0.021196888688366694,0.009133294688875254,-0.0004950551656885252,0.0061597743886385725
2008-01-30,-0.0013012736071389703,-0.010071379210380496,0.0024527403945120785,0.0025399548155269117,-0.001889329979497328,-0.0047639947161109975
2008-01-31,0.05703919189390221,0.020645582755863062,0.04310468894957289,0.02374445621083645,0.0031331739565236133,0.016772253672436177
2008-02-01,0.029239685347906132,0.021996890834243207,-0.03986944976002292,0.01612205682570851,0.0019548355889400498,0.01223749194418322
2008-02-04,0.005064307494950513,0.0016166368524049934,-0.01018419516780392,-0.014479480997763085,-0.004099256927686922,-0.010462869384454843
2008-02-05,-0.02852475192296986,-0.013303654904321812,-0.025324608489450305,-0.04665080752106593,-0.035546637912687494,-0.031995432684296055
2008-02-06,0.02428500809951188,-0.009535177109424645,-0.046380820987595724,-0.019096594802047586,-0.015283703522383023,-0.007623640894248274
2008-02-07,0.018570770300283385,0.01077179657837652,0.029655712575804235,0.05068609733439968,0.004593164554596959,0.007885772846967454
2008-02-08,0.01369923243113664,0.007296398194069436,0.03424187717675009,-0.011801989871728868,0.0064711919933107915,-0.004203719751894819
2008-02-11,-0.0032562742775189566,0.0057806620178176855,0.02047626982570813,0.017826185246621978,0.010665042792280139,0.005888999083801139
2008-02-12,0.001637712031859729,0.01060767196387615,-0.009014616515150464,-0.01253826910676313,0.00959032269688336,0.007265896838448915
2008-02-13,0.01641755369763215,0.014356650832948185,0.04145831379111579,0.014923774501874078,0.01801949754093824,0.013604062530741423
2008-02-14,-0.00772170500145956,-0.021971373391778536,-0.023806711498801186,-0.03756768384246941,0.007633296173179388,-0.013421475932895444
2008-02-15,-0.0025904660031104724,0.0017944906458267824,-0.03362687537670258,0.08148128480079757,0.0021569750366240586,0.0008377480947496796
2008-02-19,0.005714640060577046,0.0008783259433204936,-0.011951023330752255,-0.004465298552474925,0.02179657124831534,-0.0008962740066612573
2008-02-20,0.01580283622997369,0.005993386566330012,0.019423531748102678,0.027444416667664197,0.007496812668460718,0.008340870828184466
2008-02-21,0.0015920582408635365,-0.015864059757154766,-0.04497445120099948,-0.02712744947132211,-0.01608433556015562,-0.012867362942748706
2008-02-22,-0.007340736226498031,0.007523444955336832,0.025115999522304654,0.010138480523818784,0.012396253913744668,0.007880610357913875
2008-02-25,0.000524993380999816,0.0205150667828356,0.014087297036291543,0.0055716005196434215,0.019043623196092464,0.013812671311938196
2008-02-26,0.019873791564572516,0.011878737953117259,-0.017439643691225498,0.02040665234072326,0.007839303459395514,0.006917910698780005
2008-02-27,0.057380656173775246,-0.015395267743714015,-0.008885520270014421,-0.014612856362471578,0.0030307932537080497,-0.0009194445013966934
2008-02-28,-0.02399061213547637,-0.016349155935006264,-0.03629688482005986,-0.006995202957984222,0.007346806993400048,-0.00894187449867867
2008-02-29,-0.01221872279723011,-0.01626504786453341,-0.046571276795808185,-0.05324182059201109,-0.025645063974683552,-0.027089704735838493
2008-03-03,-0.012506006879446757,-0.006983637644451368,-0.029084527310819258,0.004794509685631353,0.004800830279990434,0.0005335524788219193
2008-03-04,0.010516985571295951,0.00935433659256682,0.04193225378693917,0.0010609175635021098,-0.009093387789969657,-0.003447628658457935
2008-03-05,0.00905666533017556,0.01780316884712214,-0.0029863720666346385,0.020411950386105965,0.02131535660370663,0.005238327621537531
2008-03-06,-0.043254676691643255,-0.01456567905228902,-0.03299970439743865,-0.03392754102009148,-0.01765970756277906,-0.022013935987449718
2008-03-07,0.02362063219810343,-0.016750076247613647,0.01988170493930975,-0.0011192845096078441,-0.02008663360344868,-0.008410361554953893
2008-03-10,0.03707191565548304,0.015708612554383404,-0.009256051004082213,-0.03004345236684333,-0.0034302940786049736,-0.01546347918654778
2008-03-11,0.011999541424283599,0.018427757848281535,0.05717414575709422,0.030563528684367205,0.03757245304539716,0.037129844018763736
2008-03-12,0.02356113382944372,-0.004835584273714346,-0.010110280164259114,0.011897359303731805,-0.010177778391905012,-0.008995573894062803
2008-03-13,-0.0025006281205383137,0.017138538553411742,0.024180068405760962,0.010794968183466898,0.003022287697513065,0.005126921336342294
2008-03-14,-0.023149812950014097,-0.01056345255278671,-0.003982099575641548,-0.022997668036320917,-0.016810044584300125,-0.02078326255529206
2008-03-17,-0.009205840390856344,0.0004152302762657132,-0.021093184490587516,-0.050249064219316894,-0.014921722980837574,-0.00895868378535658
2008-03-18,0.03815341021769972,0.021443772610053872,0.07294565579701501,0.05325527907916709,0.02185769544929948,0.04240953758720556
2008-03-19,-0.016699124456643743,-0.028263583132719875,-0.021911382020464287,-0.019949079582680503,-0.04503234043284065,-0.02428719849575589
2008-03-20,0.025870198881720066,0.026414658465024547,0.040031137189836564,0.035991621782323284,0.007847741668700592,0.0239444592412823
2008-03-24,0.05848013631859488,0.020032246150593222,0.035345735205073045,0.04725226765390059,0.008475844980851048,0.015321430427423843
2008-03-25,-0.002800197662411516,0.005292703874688227,-0.008913832215992503,-0.011320976728909455,0.00807162334114851,0.0023038976355771457
2008-03-26,0.0033477676819672147,-0.010008508189879747,-0.016440415588781305,-0.014030171975976382,0.009652977405724295,-0.008765759863092581
2008-03-27,-0.017317726428016142,-0.007521445893219581,-0.03858008846271996,-0.02741799579145449,-0.00625689191708208,-0.011460481132498757
2008-03-28,-0.02374850748786632,-0.008629876213286076,-0.013064672492553822,0.005453005708718944,-0.0019333715401431504,-0.00795018629681199
2008-03-31,-0.010237696587426508,0.00795380954824801,0.020836061638488102,0.009743891938531384,0.008628914993885154,0.0056872467232620405
2008-04-01,0.03216843263932678,0.02978040528168337,0.07115008259651491,0.052710949321365566,0.015941526817666703,0.03589635162305438
2008-04-02,-0.0027408825726938004,0.0010810072824350367,0.0062661193147479,-0.0008642090242815731,0.012910240976760232,-0.0019340702025878453
2008-04-03,0.014210544145243361,-0.007945983172043009,-0.027096451792968417,0.0025749694595935246,0.0025658566403971364,0.001301638178863307
2008-04-04,-0.014205744417952321,-0.001397642259840021,0.023473904162058547,-0.004969760178963552,0.0005420487547512278,0.0007959963585104646
2008-04-07,-0.002495911616914842,-0.0025633322578883194,0.0009335547560337058,-0.01090327292681244,0.0019112006933686592,0.0015615985189088022
2008-04-08,0.002410966969722876,-0.0007836958884575298,0.001976945588645745,0.009634676123461298,0.013779933748513804,-0.005100033369358936
2008-04-09,-0.005244106206040059,-0.012942147365029705,-0.032223560189290776,-0.025237377578977295,0.01055220956362481,-0.008092072375784243
2008-04-10,0.003550876131922116,0.0037069246991925054,0.007056868181873972,0.006173338173799566,-0.004934386640645214,0.004474051958627934
2008-04-11,-0.018275003371950767,-0.00944608445395211,-0.03733297807044349,-0.024609520630732823,-0.011156207702504388,-0.020374180867005598
2008-04-14,-0.008923589339966115,0.0020944595564325753,0.006221975694079503,-0.009193848365336288,0.006223314242769814,-0.0033837848145122917
2008-04-15,0.005848357533642893,0.008853340992604049,-0.0006953837425894465,-0.016915534591169044,0.010456976135710998,0.004599876286541349
2008-04-16,0.052064011174178915,0.015810104954638526,0.02919400907230836,0.028215854540890685,0.02516760394575309,0.022691265939609684
2008-04-17,0.020713746165960813,0.00423567998878282,-0.005830981097602437,-0.009845837057960799,-0.004068826685006042,0.0006229145243916712
2008-04-18,-0.025457246556359902,0.02174543323292706,0.07779059393987302,0.042847972297838474,0.011798777878811513,0.01813900260560164
2008-04-21,0.012936561419416947,-0.004023313316684206,0.002874230457803029,-0.003619072316215858,0.0036432938553190345,-0.001553524830540276
2008-04-22,-0.13521446950502142,-0.010484995673864536,-0.0077823174662918805,-0.03272966889407038,0.008663658319935973,-0.008810233726340488
2008-04-23,0.026424091827986905,0.023485846027642674,0.01866666769670786,-0.01337846420084111,0.005926557764876832,0.0028999174924810855
2008-04-24,0.032030203217274,0.012179484200890971,-0.033528550767577006,0.019289822020544724,-0.022138026651025152,0.006442277675030139
2008-04-25,0.012893729447392857,0.005724112996480762,0.03102282495381555,0.017048979284961612,0.005416351906876367,0.006494736452591576
2008-04-28,-0.014992202619638845,-0.005209700176500529,0.010737118066649004,0.003254780681174462,-0.0020025160715323943,-0.0010516015703287973
2008-04-29,-0.013725981733300191,0.007328343015408785,-0.013232617468475056,0.01223219878002227,0.019525517292067227,-0.003888692631555557
2008-04-30,-0.00035414660739454314,-0.0061174001032917045,-0.02286675053624934,-0.0025126375235866184,0.011639160928222874,-0.0038463023648085404
2008-05-01,-0.00819642365711942,0.013979766208772403,0.012696715940112267,0.0286629712905866,-0.013193583029508904,0.017140713043443112
2008-05-02,-6.050068610106072e-05,-0.0031161247365790127,-0.022642383326087444,-0.011864871638366066,0.006444581626349723,0.0032355987230490157
2008-05-05,-0.0006082832448177848,-0.001258866318885518,-0.015095857159469605,-0.01327068878754373,0.001874948431369956,-0.0045335837534509205
2008-05-06,0.02016690127836426,-0.001886559088866017,-0.000592083160348853,-0.015362565879582036,0.012020625715754487,0.007651933303949532
2008-05-07,-0.007198582621750233,-0.018938844910227036,-0.03120563028649727,-0.029414479286617987,-0.01899675605810874,-0.018113789643415146
